created_at,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,client,hashtags,urls,media_type,media_urls
4/1/24 7:12,'1774666211584098525',"@ripecortex pearl grey tropical wool trousers, light blue oxford cloth button down, and brown leather loafers. https://t.co/YrsXrnMrCA",en,Reply,12,91,1,2,4930,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKDhgt-awAEcXBS.jpg,https://pbs.twimg.com/media/GKDhgt8a8AALpr8.jpg,https://pbs.twimg.com/media/GKDhgt-bkAEVnlM.jpg"
4/1/24 7:10,'1774665638461800780',@SashaKaretka Are you asking for DEI in my threads?,en,Reply,0,16,1,0,477,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/1/24 7:08,'1774665133148746174',"@dylandgrif I think you look good overall. If it were me, I would

1) Change the vest, shirt, and tie for a more casual shirt (and no vest or tie). This would create more harmony between the upper and lower halves of the outfit. 

2) If you want to wear the vest and tie, then do a full suit",en,Reply,9,719,2,8,45636,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/1/24 5:48,'1774645053228765628',@mitochondrywall https://t.co/Y2KPzUhNek,qme,Reply,0,78,1,2,3284,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GKDORKaasAAEwaA.jpg
4/1/24 5:41,'1774643326949675379',"@TomWWhittington @Lim_David Yes, I think oxfords are only for suits. For tan oxfords, I would wear those with lighter-colored suits, such as cream or tan.",en,Reply,0,2,1,1,771,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/1/24 5:28,'1774639829118324813',"Instead, wear a sport coat with a more casual shirt (and no tie). Suit jackets are made from flat, shiny materials; sport coats are typically made from more textured, matte materials. Sometimes, they also feature bigger patterns. The idea is to make everything coherently casual https://t.co/CYvC6exUk8",en,Reply,736,3263,76,35,195807,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKDJLILaQAAwyTk.jpg,https://pbs.twimg.com/media/GKDJLIQa4AAyHyh.jpg,https://pbs.twimg.com/media/GKDJLILaIAAFduF.jpg,https://pbs.twimg.com/media/GKDJVwlaoAAMKuC.jpg"
4/1/24 5:37,'1774642307083776463',"No, I used photos that were convenient. But you can apply the same principles to anyone and any time and the outcome will be the same (success) https://t.co/BvhAms9xhy",en,Reply,152,2126,19,31,161923,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKDLvu6bAAEXoou.png,https://pbs.twimg.com/media/GKDLvu5bkAAUkyz.jpg,https://pbs.twimg.com/media/GKDLvu6aYAAcf7R.jpg,https://pbs.twimg.com/media/GKDLvu5aAAAmCfn.jpg"
4/1/24 5:34,'1774641340284039607',"@Lim_David No, I think oxfords only belong with suits.",en,Reply,0,35,1,2,3380,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/1/24 0:33,'1774565818178875494',"stuff like this is what will bring people back to shopping areas, not dept stores that sell the same things you can buy online",en,Tweet,378,10121,724,53,511030,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/1/24 3:40,'1774612822242320858',@j_vesp can't be wrong too often for you to take my points and pass them off as your own https://t.co/gbSWNtcnyp,en,Reply,1,61,1,2,1999,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKCw4OcaMAAdCtK.jpg,https://pbs.twimg.com/media/GKCw4OgboAACc9O.jpg"
4/1/24 1:23,'1774578405960482991',@j_vesp did it hurt to bend your back to sniff your own farts while typing this?,en,Reply,0,100,1,1,2361,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/1/24 0:45,'1774568737905250356',Downtown San Francisco should carve up those large empty retail spaces into smaller spaces so that rent is more affordable for small businesses like this. Much more interesting to have rows of boutique businesses than 4 giant dept stores selling stuff I can get online,en,Reply,13,1609,55,22,101956,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/1/24 0:37,'1774566823721386077',"@homie_2cent monitaly parachute bomber from an old season, no longer available. check alpha industries for something affordable and still rounded",en,Reply,7,37,1,1,4257,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 22:59,'1774541997556310365',"""but this mf founded the 'old money' aesthetic""",en,Tweet,145,1646,21,36,344188,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 23:14,'1774545820958011772',"@ExResurgam The cuff has more inlay for letting out. The sleeve's buttonholes are also all real except for the buttonhole closest to the sleevehead. That is a faux buttonhole so that, if your kin has longer arms, they can let out the sleeve and move the buttonhole",en,Reply,1,10,1,0,719,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 23:12,'1774545417038070104',"@Tzaidecar Savile Row is the main street for bespoke tailors who primarily produce suits, sport coats, and trousers. Jermyn Street is more for shirtmakers",en,Reply,9,76,1,2,4877,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 22:38,'1774536702125822330',@jaketapper @MooseTapper hell yea (also nice fit!),en,Reply,0,66,1,0,19380,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 22:22,'1774532770574029152',"This is a pretty good shot of something tailors call ""balance."" The ""balance"" of a coat refers to a few things, one of which includes making sure the coat's hem hangs evenly. The front can be lower than the back (common in RTW), but the back should never be lower than the front https://t.co/rIRL6Wdu3e",en,Tweet,108,1429,45,17,264979,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKBoFD3a4AAnpiL.jpg,https://pbs.twimg.com/media/GKBoFD6bwAAek7Z.jpg"
3/31/24 22:24,'1774533355637555293',"One of the reasons why RTW coats often have a hem that hangs lower at the front than the back is bc you can fit a wider range of figures, such as if someone needs more cloth across the chest or belly. When back is lower than front, the coat will look like it's riding up on you",en,Reply,2,363,1,4,69030,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 21:54,'1774525615758352719',the european mind cannot comprehend naming your kids like this https://t.co/8v1y6Dj19K,en,Tweet,5,469,23,17,92301,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GKBhiwdaYAEhLUC.png
3/31/24 17:07,'1774453396357214439',easter this easter that. how about you ease tur-rible laws that prevent us from building more housing,en,Tweet,14,1746,104,24,144435,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 16:57,'1774450990357557612',Bill Cunningham's photos of the annual New York Easter parade (1997-2002) https://t.co/163EvB5zZq,en,Tweet,66,1264,106,22,125500,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKAdcX2awAAlvI6.jpg,https://pbs.twimg.com/media/GKAdhMhbwAA2YL_.jpg,https://pbs.twimg.com/media/GKAdiuEasAA8YIV.jpg,https://pbs.twimg.com/media/GKAdlPLaoAAsg7A.jpg"
3/31/24 7:22,'1774306280120979753',people who put down other people based on their jobs really are just telling on themselves,en,Tweet,214,24623,579,53,824058,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 7:26,'1774307355532169526',@mynamei5earl looks perfectly good to me and i hope he got the job,en,Reply,1,1129,2,5,19465,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 19:34,'1774143166939304025',"if your aesthetic sensibility is about apeing whatever modern rich people do, you will have bad taste. if your aesthetic desires are about making others think you're rich, you will also look very middle-class https://t.co/w2ygC2Hg5T",en,Tweet,264,4079,305,53,362966,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJ8FYpKbYAAk8Qn.png
3/31/24 7:15,'1774304445318549868',@jamesdueck https://t.co/GHiRwNRSYs,qme,Reply,37,59,4,2,3818,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://putthison.com/tag/five-starting-points-for-casualwear/,,
3/31/24 1:28,'1774232189447880908',age gap relationship (forum join date 2011 and forum join date 2016),en,Tweet,28,1089,74,8,139120,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/31/24 0:49,'1774222480712011918',crazy that some people live in homes so big that they need a series of jets and tubes to transport laundry into another room,en,Tweet,31,1313,35,84,239545,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 23:09,'1774197211825615302',"this is what you guys look like in Patagonia

https://t.co/yWhjNvptbV",en,Tweet,192,3561,146,84,212325,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1774194908812718080/pu/vid/avc1/720x1280/nMhlrjZUmrXiun5J.mp4?tag=12
3/31/24 0:34,'1774218634673762813',"@wrhollin the key to good tweeting is to be slightly wrong in inconsequential ways, baiting people into RTing you so they can look smart in front of others, allowing you to gain more followers. then, when the moment is right, tweet something powerful that will change the 2024 US election",en,Reply,8,434,12,9,4591,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 17:01,'1774104567682080854',Bring back complimenting bad bitches who do it for the romance of it all 🤨 https://t.co/2785RStjx9,en,Retweet,8630,79716,8765,203,1930765,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/ext_tw_video/1774102102597423104/pu/vid/avc1/576x1024/AoFgdC4xnOWjB1Yu.mp4?tag=12
3/29/24 21:44,'1773813447232520491',"For the last few years, at the start of every season, I've been publishing posts about things I'm excited to wear. Here's my list for spring/ summer, which hopefully contains a thing or two that inspires something in your wardrobe.

🔗: https://t.co/89sozN62sx https://t.co/2MzFy54DKd",en,Tweet,1379,2967,89,69,328979,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://blst.to/hbH4Sas,photo,"https://pbs.twimg.com/media/GJ3XsGnakAADiwP.jpg,https://pbs.twimg.com/media/GJ3Xt1pbYAEztjy.jpg,https://pbs.twimg.com/media/GJ3Xv8uaYAAUc9Y.jpg,https://pbs.twimg.com/media/GJ3Xx7fasAAK1vp.jpg"
3/30/24 22:35,'1774188632230056022',@marcelfassy stoffa,is,Reply,0,3,1,2,697,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 22:32,'1774187930426515941',"@MarkMcLaughli13 Well it would be even more impossible for a middle class person to fake being Old Money, the highest tier of status, as that comes from generational wealth. The original tweeter was talking about New Money like tech VCs, who I also don't think you can imitate.",en,Reply,0,18,2,3,1117,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 22:25,'1774186170609733843',@MarkMcLaughli13 The original tweet that I'm reacting to is referring to people with money.,en,Reply,0,12,2,1,879,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 22:01,'1774180265956725078',"I am adapted for a world that no longer exists. 

In another world I would have a wife who'd encourage me to buy a slightly different version of the 400 jackets I already own but never wear.

I am not adapted to be a partner to someone who wants us to ""pay rent"" and ""buy food"" https://t.co/FIcW3gzqLY",en,Tweet,142,5111,156,57,248716,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJ8nOf5acAAhjtY.jpg
3/30/24 22:16,'1774183961327227340',"I am adapted for a world that no longer exists.

In another world, there would exist a size between small and medium.",en,Reply,18,3037,50,50,110311,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 20:40,'1774159714622038327',"@MarkMcLaughli13 You've mistaken my argument. My point is that if you are middle class (in the broadest sense of the term), you can not make people think you are wealthy (in the real sense of the term). Wealthy people consume things that have no imitation, such as multiple homes and hired help",en,Reply,0,60,2,2,1673,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 19:41,'1774144830379368831',"most wealthy men today don't dress very well, so achieving their look is not hard. their status is also not telegraphed through clothes but through modes of consumption that have no imitation (e.g., multiple homes, free time, etc)",en,Reply,66,1650,108,17,134788,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 20:23,'1774155597807776149',"I don't understand this attitude at all. There are many modes of dress associated with the lower classes that look better than the modes of dress associated with modern elites. And to me, it's better to look stylish. You can't escape your class status anyway. https://t.co/FFeqZVcmNY",en,Reply,26,1052,48,21,76613,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJ8Q0JObEAAdoHz.png
3/30/24 20:17,'1774154001761911284',"@xylemic There are many stylish modes of dress, and tailoring is just one of them. I don't see it as binary (e.g., this style is better than the other) any more than I see language as binary (e.g., English is better than Japanese). But regardless, I also think Ye has beclowned himself",en,Reply,7,313,11,5,8198,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 20:15,'1774153493772984755',@Charlesknight @Drew_TandB i dont think he dresses very well today,en,Reply,0,6,1,1,474,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/30/24 19:10,'1774137107029934112',"I wrote something for Mr. Porter about how to experiment with oversized fits, but I also want to take the time to say that @paddygrant's E. Tautz did some cool oversized stuff 10 years ago and the line didn't get the accolades it deserved

🔗: https://t.co/5qSo2uQJmT https://t.co/MhMWuDiaxa",en,Tweet,212,890,29,17,115926,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://blst.to/Je407Ir,photo,"https://pbs.twimg.com/media/GJ78NK2bIAAE8Qs.jpg,https://pbs.twimg.com/media/GJ78ZONboAAkb_h.jpg"
3/30/24 19:10,'1774137109194186824',"Short of it:

1. Big coat: easiest way in

2. Big pants: Lemaire's Twisted pants have a balloon silhouette, which will look more interesting than just ""baggy""

3. Big knits: Baggy but cropped will look more intentional than messy

4. Bomber: Like the knit, big body but cropped https://t.co/WYKlIkSY41",en,Reply,117,518,10,8,87158,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJ7_gD4akAAW3yJ.jpg,https://pbs.twimg.com/media/GJ7_hLGawAACpZz.jpg,https://pbs.twimg.com/media/GJ7_3c_bMAEzNUI.jpg,https://pbs.twimg.com/media/GJ8AEgpaYAA7sDx.jpg"
